region_id	chr	start	stop	pvalue	FDRp	dm_type	adj_diff_meth	meth_diff	abs_diff	case_mean	ctrl_mean	prom	exon	intron	intergenic	gene.overlap.GeneID	promoter.GeneID	dist.to.TSS	tss.GeneID	gene.overlap.gene.name	gene.overlap.source.of.gene.name	gene.overlap.gene.type	gene.overlap.gene.description	gene.overlap.Ensembl.family.description	promoter.gene.name	promoter.source.of.gene.name	promoter.gene.type	promoter.gene.description	promoter.Ensembl.family.description	tss.gene.name	tss.source.of.gene.name	tss.gene.type	tss.gene.description	tss.Ensembl.family.description
20_7155001_7156000	20	7155001	7156000	0.000302159058297307	0.0153518601681319	hyper	11.0248756218906	10.5929950823951	11.0248756218906	87.6481068227127	77.0551117403175	0	0	1	0	ENSG00000228888	NA	85390	NA	LINC01428	havana	lncRNA	long intergenic non-protein coding RNA 1428 [Source:HGNC Symbol;Acc:HGNC:50738]		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20_873001_874000	20	873001	874000	0.000168778807468824	0.00953634042813695	hypo	-13.2743362831858	-14.6201628799668	13.2743362831858	85.3798371200332	100	0	1	1	0	ENSG00000101280	NA	27880	NA	ANGPT4	ensembl_havana	protein_coding	angiopoietin 4 [Source:HGNC Symbol;Acc:HGNC:487]	ANGIOPOIETIN 4 PRECURSOR ANG 4 ANGIOPOIETIN 3 ANG 3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20_916001_917000	20	916001	917000	2.22377901651496e-05	0.00181386252075404	hyper	10.3834853873512	9.6833396742817	10.3834853873512	11.9154825314246	2.23214285714286	1	1	0	0	ENSG00000101280	ENSG00000101280	0	NA	ANGPT4	ensembl_havana	protein_coding	angiopoietin 4 [Source:HGNC Symbol;Acc:HGNC:487]	ANGIOPOIETIN 4 PRECURSOR ANG 4 ANGIOPOIETIN 3 ANG 3	ANGPT4	ensembl_havana	protein_coding	angiopoietin 4 [Source:HGNC Symbol;Acc:HGNC:487]	ANGIOPOIETIN 4 PRECURSOR ANG 4 ANGIOPOIETIN 3 ANG 3	NA	NA	NA	NA	NA
20_9398001_9399000	20	9398001	9399000	9.49379768889907e-09	2.40772727970956e-06	hyper	11.1268434746717	9.71149581104928	11.1268434746717	30.8266722489338	21.1151764378846	0	0	1	0	ENSG00000101333	NA	27042	NA	PLCB4	ensembl_havana	protein_coding	phospholipase C beta 4 [Source:HGNC Symbol;Acc:HGNC:9059]	1 PHOSPHATIDYLINOSITOL 4 5 BISPHOSPHATE PHOSPHODIESTERASE BETA 4 EC_3.1.4.11 PHOSPHOINOSITIDE PHOSPHOLIPASE C BETA 4 PHOSPHOLIPASE C BETA 4 PLC BETA 4|	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21_13917001_13918000	21	13917001	13918000	8.35744136334724e-05	0.00536739167905947	hypo	-19.758064516129	-19.1694433540625	19.758064516129	67.5010371951366	86.6704805491991	0	1	1	0	ENSG00000215559	NA	-10515	NA	ANKRD20A11P	ensembl_havana	transcribed_unprocessed_pseudogene	ankyrin repeat domain 20 family member A11, pseudogene [Source:HGNC Symbol;Acc:HGNC:42024]		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21_20593001_20594000	21	20593001	20594000	1.3464770671671e-05	0.00120701026401994	hypo	-10.8782201405152	-7.72323790150615	10.8782201405152	83.7747378069959	91.497975708502	0	0	0	1	NA	NA	-3953	ENSG00000276738	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AP001506.1	havana	processed_pseudogene	zinc finger protein 799 (ZNF799) pseudogene	
21_22399001_22400000	21	22399001	22400000	6.63552505780069e-46	3.97883164015383e-43	hyper	10.6639839034205	12.2841444270016	10.6639839034205	12.2841444270016	0	0	1	1	0	ENSG00000226043	NA	38350	NA	AP000561.1	havana	lncRNA	novel transcript		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21_26964001_26965000	21	26964001	26965000	6.78096728656018e-06	0.000681497339864114	hypo	-26.3280423280423	-26.3483179341388	26.3280423280423	71.9246031746032	98.272921108742	0	0	1	0	ENSG00000154736	NA	574	NA	ADAMTS5	ensembl_havana	protein_coding	ADAM metallopeptidase with thrombospondin type 1 motif 5 [Source:HGNC Symbol;Acc:HGNC:221]	A DISINTEGRIN AND METALLOPROTEINASE WITH THROMBOSPONDIN MOTIFS 5 ADAM TS 5 ADAM TS5 ADAMTS 5 EC_3.4.24.- ADMP 2 AGGRECANASE 2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21_30839001_30840000	21	30839001	30840000	0.000140861187556813	0.00819959958963206	hypo	-20.2730375426621	-19.0325591549994	20.2730375426621	60.1240992403687	79.1566583953681	0	0	0	1	NA	NA	-9244	ENSG00000274749	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	KRTAP7-1	ensembl_havana	protein_coding	keratin associated protein 7-1 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:18934]	KERATIN ASSOCIATED 7 1 HIGH GLYCINE KERATIN ASSOCIATED 7 1
21_32567001_32568000	21	32567001	32568000	3.6062961689063e-06	0.000402813039174727	hyper	17.6275510204082	12.1318922305764	17.6275510204082	91.8937969924812	79.7619047619048	0	0	0	1	NA	NA	3929	ENSG00000252950	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	RNA5SP490	ensembl	rRNA_pseudogene	RNA, 5S ribosomal pseudogene 490 [Source:HGNC Symbol;Acc:HGNC:43390]	
21_32886001_32887000	21	32886001	32887000	4.60582402031262e-09	1.23097456082514e-06	hypo	-17.045026688224	-18.0532936078051	17.045026688224	68.1400861831357	86.1933797909408	0	1	1	0	ENSG00000205930	NA	-36069	NA	C21orf62-AS1	havana	lncRNA	C21orf62 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:1290]		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21_34987001_34988000	21	34987001	34988000	3.52382082592442e-06	0.00039505801855572	hypo	-13.1229235880399	-10.1395926410228	13.1229235880399	80.077798663325	90.2173913043478	0	0	1	0	ENSG00000159216	NA	61271	NA	RUNX1	ensembl_havana	protein_coding	RUNX family transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:10471]	RUNT RELATED TRANSCRIPTION FACTOR 1 ACUTE MYELOID LEUKEMIA 1 CORE BINDING FACTOR SUBUNIT ALPHA 2 CBF ALPHA 2 ONCOGENE AML 1 POLYOMAVIRUS ENHANCER BINDING 2 ALPHA B SUBUNIT PEA2 ALPHA B PEBP2 ALPHA B SL3 3 ENHANCER FACTOR 1 ALPHA B SUBUNIT SL3/AKV CORE BINDING FACTOR ALPHA B SUBUNIT|	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21_35217001_35218000	21	35217001	35218000	6.29633552175944e-08	1.32035987235422e-05	hypo	-13.470621575666	-12.637665784838	13.470621575666	84.0587627865905	96.6964285714286	0	0	1	0	ENSG00000159216	NA	80366	NA	RUNX1	ensembl_havana	protein_coding	RUNX family transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:10471]	RUNT RELATED TRANSCRIPTION FACTOR 1 ACUTE MYELOID LEUKEMIA 1 CORE BINDING FACTOR SUBUNIT ALPHA 2 CBF ALPHA 2 ONCOGENE AML 1 POLYOMAVIRUS ENHANCER BINDING 2 ALPHA B SUBUNIT PEA2 ALPHA B PEBP2 ALPHA B SL3 3 ENHANCER FACTOR 1 ALPHA B SUBUNIT SL3/AKV CORE BINDING FACTOR ALPHA B SUBUNIT|	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21_35396001_35397000	21	35396001	35397000	1.12244684585192e-06	0.000152143801181407	hyper	17.25671918443	16.2101879608298	17.25671918443	17.103045103687	0.892857142857143	0	0	1	0	ENSG00000159216	NA	68330	NA	RUNX1	ensembl_havana	protein_coding	RUNX family transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:10471]	RUNT RELATED TRANSCRIPTION FACTOR 1 ACUTE MYELOID LEUKEMIA 1 CORE BINDING FACTOR SUBUNIT ALPHA 2 CBF ALPHA 2 ONCOGENE AML 1 POLYOMAVIRUS ENHANCER BINDING 2 ALPHA B SUBUNIT PEA2 ALPHA B PEBP2 ALPHA B SL3 3 ENHANCER FACTOR 1 ALPHA B SUBUNIT SL3/AKV CORE BINDING FACTOR ALPHA B SUBUNIT|	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21_36236001_36237000	21	36236001	36237000	0.000283925347180805	0.0145524235452212	hypo	-27.4509803921569	-27.735765696292	27.4509803921569	70.6769327164064	98.4126984126984	0	0	1	0	ENSG00000142197	NA	-9301	NA	DOP1B	ensembl_havana	protein_coding	DOP1 leucine zipper like protein B [Source:HGNC Symbol;Acc:HGNC:1291]	DOPEY|	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21_40886001_40887000	21	40886001	40887000	2.05551826852133e-05	0.00170063809401424	hypo	-13.8888888888889	-13.0686274509804	13.8888888888889	86.9313725490196	100	0	0	0	1	NA	NA	22010	ENSG00000230859	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	YRDCP3	havana	processed_pseudogene	yrdC N(6)-threonylcarbamoyltransferase domain containing pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:39921]	
21_42302001_42303000	21	42302001	42303000	6.04286552703741e-08	1.27160955740634e-05	hyper	15.9950145409223	14.8483403306497	15.9950145409223	93.4039070173524	78.5555666867027	0	0	0	1	NA	NA	10687	ENSG00000160180	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TFF3	ensembl_havana	protein_coding	trefoil factor 3 [Source:HGNC Symbol;Acc:HGNC:11757]	TREFOIL FACTOR 3 PRECURSOR INTESTINAL TREFOIL FACTOR|
21_43961001_43962000	21	43961001	43962000	0.000128798081221156	0.00763985813372367	hypo	-10.6818181818182	-9.14357086227118	10.6818181818182	87.0291834278256	96.1727542900968	1	0	1	0	ENSG00000160216	ENSG00000160216	1215	NA	AGPAT3	ensembl_havana	protein_coding	1-acylglycerol-3-phosphate O-acyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:326]	1 ACYL SN GLYCEROL 3 PHOSPHATE ACYLTRANSFERASE EC_2.3.1.51 1 ACYLGLYCEROL 3 PHOSPHATE O ACYLTRANSFERASE 1 AGP ACYLTRANSFERASE 1 AGPAT LYSOPHOSPHATIDIC ACID ACYLTRANSFERASE LPAAT|	AGPAT3	ensembl_havana	protein_coding	1-acylglycerol-3-phosphate O-acyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:326]	1 ACYL SN GLYCEROL 3 PHOSPHATE ACYLTRANSFERASE EC_2.3.1.51 1 ACYLGLYCEROL 3 PHOSPHATE O ACYLTRANSFERASE 1 AGP ACYLTRANSFERASE 1 AGPAT LYSOPHOSPHATIDIC ACID ACYLTRANSFERASE LPAAT|	NA	NA	NA	NA	NA
21_46550001_46551000	21	46550001	46551000	6.06460883589284e-05	0.00411663363865848	hyper	11.8081715444799	13.7520687518965	11.8081715444799	53.2819522292466	39.5298834773501	1	1	1	0	ENSG00000160305	ENSG00000160305	-1911	NA	DIP2A	ensembl_havana	protein_coding	disco interacting protein 2 homolog A [Source:HGNC Symbol;Acc:HGNC:17217]	DISCO INTERACTING 2 HOMOLOG DIP2 HOMOLOG|	DIP2A	ensembl_havana	protein_coding	disco interacting protein 2 homolog A [Source:HGNC Symbol;Acc:HGNC:17217]	DISCO INTERACTING 2 HOMOLOG DIP2 HOMOLOG|	NA	NA	NA	NA	NA
21_9616001_9617000	21	9616001	9617000	1.67392071620936e-06	0.000212261979060332	hypo	-18.8681938200243	-29.1549015018947	18.8681938200243	59.2902711323764	88.4451726342711	0	0	0	1	NA	NA	-17244	ENSG00000286103	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	AC124864.2	havana	lncRNA	novel transcript	
22_16868001_16869000	22	16868001	16869000	4.23876673353504e-07	6.75550101762357e-05	hyper	27.5153721435345	14.7203516591377	27.5153721435345	31.0194438712734	16.2990922121357	1	0	0	0	NA	ENSG00000237689	-478	ENSG00000237689	NA	NA	NA	NA	NA	AC007064.2	havana	lncRNA	novel transcript		AC007064.2	havana	lncRNA	novel transcript	
22_17367001_17368000	22	17367001	17368000	0.000255595186081773	0.0133558298347899	hypo	-15.183186436406	-10.587815025242	15.183186436406	54.9280084661307	65.5158234913727	1	0	1	0	ENSG00000099954	ENSG00000099954	-1366	NA	CECR2	ensembl_havana	protein_coding	CECR2 histone acetyl-lysine reader [Source:HGNC Symbol;Acc:HGNC:1840]	CAT EYE SYNDROME CRITICAL REGION 2|	CECR2	ensembl_havana	protein_coding	CECR2 histone acetyl-lysine reader [Source:HGNC Symbol;Acc:HGNC:1840]	CAT EYE SYNDROME CRITICAL REGION 2|	NA	NA	NA	NA	NA
22_19207001_19208000	22	19207001	19208000	0.000748502511072901	0.031855909189107	hyper	11.6561642820076	10.6839746429275	11.6561642820076	91.1254494715302	80.4414748286027	1	1	1	0	ENSG00000070371	ENSG00000070371	0	NA	CLTCL1	ensembl_havana	protein_coding	clathrin heavy chain like 1 [Source:HGNC Symbol;Acc:HGNC:2093]	CLATHRIN HEAVY CHAIN|	CLTCL1	ensembl_havana	protein_coding	clathrin heavy chain like 1 [Source:HGNC Symbol;Acc:HGNC:2093]	CLATHRIN HEAVY CHAIN|	NA	NA	NA	NA	NA
22_19455001_19456000	22	19455001	19456000	9.17320610292351e-08	1.83107957365351e-05	hypo	-20.6703910614525	-19.0797671949309	20.6703910614525	80.9202328050691	100	1	1	1	0	ENSG00000070010	ENSG00000273212	-503	NA	UFD1	ensembl_havana	protein_coding	ubiquitin recognition factor in ER associated degradation 1 [Source:HGNC Symbol;Acc:HGNC:12520]	UBIQUITIN FUSION DEGRADATION 1 UB FUSION 1|	AC000068.2	havana	lncRNA	novel transcript, antisense to UFD1L		NA	NA	NA	NA	NA
22_20601001_20602000	22	20601001	20602000	0.000125275827471588	0.00747338427748209	hyper	10.258152173913	9.15554353054353	10.258152173913	82.4600168350168	73.3044733044733	0	0	0	1	NA	NA	-8785	ENSG00000250261	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CCDC74BP1	havana	unprocessed_pseudogene	coiled-coil domain containing 74B pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:51917]	
22_20650001_20651000	22	20650001	20651000	4.00954945330462e-05	0.00295842027169743	hyper	22.4496370235935	19.6894451085563	22.4496370235935	32.534916757084	12.8454716485277	1	0	1	0	ENSG00000223553	ENSG00000238125	-1730	NA	SMPD4P1	havana	transcribed_unprocessed_pseudogene	sphingomyelin phosphodiesterase 4 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:39673]		SLC9A3P2	havana	processed_pseudogene	solute carrier family 9 member 3 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:19325]		NA	NA	NA	NA	NA
22_20921001_20922000	22	20921001	20922000	0.000882994322405083	0.0362598852402774	hypo	-11.3412644418623	-11.2630042668399	11.3412644418623	66.1688846499422	77.4318889167821	0	0	1	0	ENSG00000099942	NA	3570	NA	CRKL	ensembl_havana	protein_coding	CRK like proto-oncogene, adaptor protein [Source:HGNC Symbol;Acc:HGNC:2363]	ADAPTER MOLECULE CRK CRK	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22_20995001_20996000	22	20995001	20996000	0.000789185998616091	0.0332093109264782	hyper	13.410740203193	12.2943984357028	13.410740203193	91.9642857142857	79.6698872785829	1	1	1	0	ENSG00000099949	ENSG00000099949	0	NA	LZTR1	ensembl_havana	protein_coding	leucine zipper like transcription regulator 1 [Source:HGNC Symbol;Acc:HGNC:6742]	LEUCINE ZIPPER  TRANSCRIPTIONAL REGULATOR 1 LZTR 1|	LZTR1	ensembl_havana	protein_coding	leucine zipper like transcription regulator 1 [Source:HGNC Symbol;Acc:HGNC:6742]	LEUCINE ZIPPER  TRANSCRIPTIONAL REGULATOR 1 LZTR 1|	NA	NA	NA	NA	NA
22_24254001_24255000	22	24254001	24255000	1.14954120085723e-06	0.000155344417640789	hypo	-12.6947535771065	-14.9510869615259	12.6947535771065	84.5658212510345	99.5169082125604	1	0	1	0	ENSG00000128262	ENSG00000128262	-1634	NA	POM121L9P	ensembl_havana	transcribed_unprocessed_pseudogene	POM121 transmembrane nucleoporin like 9, pseudogene [Source:HGNC Symbol;Acc:HGNC:30080]		POM121L9P	ensembl_havana	transcribed_unprocessed_pseudogene	POM121 transmembrane nucleoporin like 9, pseudogene [Source:HGNC Symbol;Acc:HGNC:30080]		NA	NA	NA	NA	NA
22_25330001_25331000	22	25330001	25331000	4.32540338477813e-06	0.000468483687297102	hyper	13.0636347611493	9.25827333935679	13.0636347611493	72.588173081704	63.3298997423472	0	0	1	0	ENSG00000230637	NA	2752	NA	AL022324.1	havana	unprocessed_pseudogene	novel pseudogene		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22_25375001_25376000	22	25375001	25376000	9.10035307621906e-05	0.00575059894691772	hyper	13.6347508743474	13.2331815872189	13.6347508743474	15.7728641269014	2.53968253968254	0	1	1	0	ENSG00000100068	NA	5532	NA	LRP5L	ensembl_havana	protein_coding	LDL receptor related protein 5 like [Source:HGNC Symbol;Acc:HGNC:25323]	|LOW DENSITY LIPOPROTEIN RECEPTOR RELATED 5 PRECURSOR LRP 5 LOW DENSITY LIPOPROTEIN RECEPTOR RELATED 7 LRP 7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22_25726001_25727000	22	25726001	25727000	0.000628533040011006	0.0276838863096397	hyper	10.234862100335	5.05327297052035	10.234862100335	55.6177651183792	50.5644921478588	0	1	0	0	ENSG00000100077	NA	-10834	NA	GRK3	ensembl_havana	protein_coding	G protein-coupled receptor kinase 3 [Source:HGNC Symbol;Acc:HGNC:290]	BETA ADRENERGIC RECEPTOR KINASE 2 BETA ARK 2 EC_2.7.11.15 G COUPLED RECEPTOR KINASE 3|	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22_26542001_26543000	22	26542001	26543000	0.000183503680407476	0.0102201458465823	hyper	11.8430930930931	10.7190719855194	11.8430930930931	12.5709238373712	1.85185185185185	1	0	1	0	ENSG00000128294	ENSG00000128294	-1132	NA	TPST2	ensembl_havana	protein_coding	tyrosylprotein sulfotransferase 2 [Source:HGNC Symbol;Acc:HGNC:12021]	TYROSINE SULFOTRANSFERASE EC_2.8.2.20 TYROSYLPROTEIN SULFOTRANSFERASE TPST|	TPST2	ensembl_havana	protein_coding	tyrosylprotein sulfotransferase 2 [Source:HGNC Symbol;Acc:HGNC:12021]	TYROSINE SULFOTRANSFERASE EC_2.8.2.20 TYROSYLPROTEIN SULFOTRANSFERASE TPST|	NA	NA	NA	NA	NA
22_28094001_28095000	22	28094001	28095000	3.62588601103974e-05	0.00271570162970308	hypo	-12.6278520849725	-12.3564270978064	12.6278520849725	83.9042566628773	96.2606837606838	1	1	1	0	ENSG00000100154	ENSG00000100154	0	NA	TTC28	ensembl_havana	protein_coding	tetratricopeptide repeat domain 28 [Source:HGNC Symbol;Acc:HGNC:29179]	TETRATRICOPEPTIDE REPEAT 28 TPR REPEAT 28|	TTC28	ensembl_havana	protein_coding	tetratricopeptide repeat domain 28 [Source:HGNC Symbol;Acc:HGNC:29179]	TETRATRICOPEPTIDE REPEAT 28 TPR REPEAT 28|	NA	NA	NA	NA	NA
22_29055001_29056000	22	29055001	29056000	0.000641541892890654	0.0281504045976107	hypo	-10.3030303030303	-9.76713762428048	10.3030303030303	90.2328623757195	100	0	1	0	0	ENSG00000183579	NA	5845	NA	ZNRF3	ensembl_havana	protein_coding	zinc and ring finger 3 [Source:HGNC Symbol;Acc:HGNC:18126]	E3 UBIQUITIN LIGASE ZNRF3 PRECURSOR EC_2.3.2.27 RING TYPE E3 UBIQUITIN TRANSFERASE ZNRF3 ZINC/RING FINGER 3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22_32084001_32085000	22	32084001	32085000	0.000830241145051503	0.0345245437237329	hypo	-22.7880206809092	-23.3362774307527	22.7880206809092	70.7113416168663	94.0476190476191	1	1	1	0	ENSG00000100170	ENSG00000100170	0	NA	SLC5A1	ensembl_havana	protein_coding	solute carrier family 5 member 1 [Source:HGNC Symbol;Acc:HGNC:11036]	SODIUM/GLUCOSE COTRANSPORTER 1 NA + /GLUCOSE COTRANSPORTER 1 HIGH AFFINITY SODIUM GLUCOSE COTRANSPORTER SOLUTE CARRIER FAMILY 5 MEMBER 1|	SLC5A1	ensembl_havana	protein_coding	solute carrier family 5 member 1 [Source:HGNC Symbol;Acc:HGNC:11036]	SODIUM/GLUCOSE COTRANSPORTER 1 NA + /GLUCOSE COTRANSPORTER 1 HIGH AFFINITY SODIUM GLUCOSE COTRANSPORTER SOLUTE CARRIER FAMILY 5 MEMBER 1|	NA	NA	NA	NA	NA
22_32344001_32345000	22	32344001	32345000	0.00077807490885647	0.0328330046301193	hyper	43.7531819570309	35.6548624685949	43.7531819570309	93.9881958019282	58.3333333333333	1	0	0	0	NA	ENSG00000234626	-898	ENSG00000234626	NA	NA	NA	NA	NA	AL021937.3	havana	lncRNA	novel transcript		AL021937.3	havana	lncRNA	novel transcript	
22_32616001_32617000	22	32616001	32617000	4.74337705885652e-06	0.000504243631712892	hyper	20.7513947691212	21.2892136012495	20.7513947691212	84.3664583880531	63.0772447868036	0	0	1	0	ENSG00000185666	NA	18199	NA	SYN3	ensembl_havana	protein_coding	synapsin III [Source:HGNC Symbol;Acc:HGNC:11496]	SYNAPSIN 3 SYNAPSIN III|	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22_33756001_33757000	22	33756001	33757000	0.000150112491970943	0.00864341392017744	hyper	15.4649595687332	13.1421051639946	15.4649595687332	62.732769875627	49.5906647116325	0	0	1	0	ENSG00000133424	NA	11875	NA	LARGE1	ensembl_havana	protein_coding	LARGE xylosyl- and glucuronyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:6511]	|LARGE XYLOSYL AND GLUCURONYLTRANSFERASE 1 EC_2.4.-.- ACETYLGLUCOSAMINYLTRANSFERASE  1A GLYCOSYLTRANSFERASE  [INCLUDES XYLOSYLTRANSFERASE LARGE EC_2.4.2.- ; BETA 1 3 GLUCURONYLTRANSFERASE LARGE EC 2.4.1.- ]	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22_35037001_35038000	22	35037001	35038000	5.31672404576363e-05	0.00371044601295628	hypo	-12.5658561296859	-13.5529663011922	12.5658561296859	72.8526323945184	86.4055986957106	0	0	0	1	NA	NA	-28136	ENSG00000175329	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ISX	ensembl_havana	protein_coding	intestine specific homeobox [Source:HGNC Symbol;Acc:HGNC:28084]	INTESTINE SPECIFIC HOMEOBOX
22_36375001_36376000	22	36375001	36376000	4.71621776170028e-05	0.00336424644673315	hyper	15.0607287449393	13.9022147320467	15.0607287449393	27.3664465786315	13.4642318465848	0	0	1	0	ENSG00000100345	NA	-9891	NA	MYH9	ensembl_havana	protein_coding	myosin heavy chain 9 [Source:HGNC Symbol;Acc:HGNC:7579]	MYOSIN 9 CELLULAR MYOSIN HEAVY CHAIN TYPE A MYOSIN HEAVY CHAIN 9 MYOSIN HEAVY CHAIN NON MUSCLE IIA NON MUSCLE MYOSIN HEAVY CHAIN A NMMHC A NON MUSCLE MYOSIN HEAVY CHAIN IIA NMMHC II A NMMHC IIA|	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22_37138001_37139000	22	37138001	37139000	0.00039448902061842	0.0190915158738188	hypo	-22.3776223776224	-24.0215336134454	22.3776223776224	70.6213235294118	94.6428571428571	1	0	1	0	ENSG00000100385	ENSG00000100385	-1595	NA	IL2RB	ensembl_havana	protein_coding	interleukin 2 receptor subunit beta [Source:HGNC Symbol;Acc:HGNC:6009]	INTERLEUKIN 2 RECEPTOR SUBUNIT BETA PRECURSOR IL 2 RECEPTOR SUBUNIT BETA IL 2R SUBUNIT BETA IL 2RB HIGH AFFINITY IL 2 RECEPTOR SUBUNIT BETA P70 75 CD122 ANTIGEN|	IL2RB	ensembl_havana	protein_coding	interleukin 2 receptor subunit beta [Source:HGNC Symbol;Acc:HGNC:6009]	INTERLEUKIN 2 RECEPTOR SUBUNIT BETA PRECURSOR IL 2 RECEPTOR SUBUNIT BETA IL 2R SUBUNIT BETA IL 2RB HIGH AFFINITY IL 2 RECEPTOR SUBUNIT BETA P70 75 CD122 ANTIGEN|	NA	NA	NA	NA	NA
22_40821001_40822000	22	40821001	40822000	0.000998326535640389	0.0399397881601006	hyper	10.0679947512824	9.50264550264551	10.0679947512824	97.6455026455026	88.1428571428571	1	0	0	0	NA	ENSG00000100372	-1604	ENSG00000100372	NA	NA	NA	NA	NA	SLC25A17	ensembl_havana	protein_coding	solute carrier family 25 member 17 [Source:HGNC Symbol;Acc:HGNC:10987]	PEROXISOMAL MEMBRANE PMP34.34 KDA PEROXISOMAL MEMBRANE SOLUTE CARRIER FAMILY 25 MEMBER 17|	SLC25A17	ensembl_havana	protein_coding	solute carrier family 25 member 17 [Source:HGNC Symbol;Acc:HGNC:10987]	PEROXISOMAL MEMBRANE PMP34.34 KDA PEROXISOMAL MEMBRANE SOLUTE CARRIER FAMILY 25 MEMBER 17|
22_41018001_41019000	22	41018001	41019000	2.29336367340774e-05	0.00185931926990166	hypo	-10.2178963390211	-9.20454587112215	10.2178963390211	82.7322961014554	91.9368419725775	0	0	0	1	NA	NA	-26497	ENSG00000222698	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Y_RNA	ensembl	misc_RNA	Y RNA [Source:RFAM;Acc:RF00019]	
22_41049001_41050000	22	41049001	41050000	0.00126597452942441	0.0483277590256725	hyper	10.7571134777109	7.30840835295563	10.7571134777109	56.0202589610036	48.711850608048	0	0	0	1	NA	NA	3507	ENSG00000222698	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Y_RNA	ensembl	misc_RNA	Y RNA [Source:RFAM;Acc:RF00019]	
22_43007001_43008000	22	43007001	43008000	0.000228230462982502	0.0122254899568715	hypo	-12.8514851485149	-7.54187221748217	12.8514851485149	52.5470166714067	60.0888888888889	0	0	1	0	ENSG00000100266	NA	-4563	NA	PACSIN2	ensembl_havana	protein_coding	protein kinase C and casein kinase substrate in neurons 2 [Source:HGNC Symbol;Acc:HGNC:8571]	|KINASE C AND CASEIN KINASE SUBSTRATE IN NEURONS	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22_43858001_43859000	22	43858001	43859000	7.19311003177879e-234	1.21008491212943e-230	hyper	11.5107913669065	11.0304434922432	11.5107913669065	11.0304434922432	0	0	0	1	0	ENSG00000130540	NA	3407	NA	SULT4A1	ensembl_havana	protein_coding	sulfotransferase family 4A member 1 [Source:HGNC Symbol;Acc:HGNC:14903]	SULFOTRANSFERASE 4A1 S EC_2.8.2.- BRAIN SULFOTRANSFERASE  STL NERVOUS SYSTEM SULFOTRANSFERASE NST|	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22_44192001_44193000	22	44192001	44193000	7.92564593630655e-06	0.000769962390638089	hyper	15.4425612052731	14.0449367566072	15.4425612052731	21.1877938994644	7.14285714285714	0	1	1	0	ENSG00000138964	NA	-3098	NA	PARVG	ensembl_havana	protein_coding	parvin gamma [Source:HGNC Symbol;Acc:HGNC:14654]	|PARVIN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22_45287001_45288000	22	45287001	45288000	0.00100063486416489	0.0400057095131547	hypo	-10.2719190760487	-12.6420514750975	10.2719190760487	78.8153128659877	91.4573643410853	0	1	1	0	ENSG00000100373	NA	2013	NA	UPK3A	ensembl_havana	protein_coding	uroplakin 3A [Source:HGNC Symbol;Acc:HGNC:12580]	UROPLAKIN PRECURSOR	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
